date,koma,sell_kwh,buy_kwh,volume_kwh,p_system,p_hokkaido,p_tohoku,p_kyushu,ts,fy
2024-08-27,34,22078750,26216800,18668200,21.05,20.72,20.72,22.49,2024-08-27 16:30:00,2024
2024-08-27,35,21499950,25469600,18020000,21.0,20.72,20.72,22.49,2024-08-27 17:00:00,2024
2024-08-27,36,21418950,24839800,17568850,20.96,20.34,20.34,22.49,2024-08-27 17:30:00,2024
2024-08-27,37,21201150,24663750,17142750,21.44,20.0,20.0,22.49,2024-08-27 18:00:00,2024
2024-08-27,38,21540950,24241400,17287500,20.96,19.31,19.31,22.49,2024-08-27 18:30:00,2024
2024-08-27,39,22077250,23456850,16748350,20.52,18.81,18.81,22.49,2024-08-27 19:00:00,2024
2024-08-27,40,21427100,22539000,16046000,20.0,18.98,18.98,20.01,2024-08-27 19:30:00,2024
2024-08-27,41,21426150,21485350,15277050,18.91,18.84,18.84,18.84,2024-08-27 20:00:00,2024
2024-08-27,42,22441150,21048000,15091000,18.21,17.0,17.0,18.21,2024-08-27 20:30:00,2024
2024-08-27,43,22736050,20346950,14326150,17.36,18.0,18.0,18.21,2024-08-27 21:00:00,2024
2024-08-27,44,23320150,19782950,14014950,15.0,16.06,16.06,16.65,2024-08-27 21:30:00,2024
2024-08-27,45,23614500,19400700,13819850,13.92,14.9,14.9,14.9,2024-08-27 22:00:00,2024
2024-08-27,46,24001800,19005500,13690300,13.54,13.75,13.75,13.75,2024-08-27 22:30:00,2024
2024-08-27,47,23780350,18582150,13753750,13.29,13.5,13.5,13.5,2024-08-27 23:00:00,2024
2024-08-27,48,23106400,17679450,13721050,12.69,12.69,12.69,12.0,2024-08-27 23:30:00,2024
2024-08-28,1,23514700,19760950,13660150,13.39,10.35,13.39,13.39,2024-08-28 00:00:00,2024
2024-08-28,2,25409450,20061450,13957750,13.39,10.01,13.39,13.39,2024-08-28 00:30:00,2024
2024-08-28,3,25818950,20286750,13899150,13.23,10.28,13.39,13.39,2024-08-28 01:00:00,2024
2024-08-28,4,25914600,20430350,13865300,13.39,10.2,12.26,13.39,2024-08-28 01:30:00,2024
2024-08-28,5,25836050,20424350,13894250,13.23,11.08,13.39,13.39,2024-08-28 02:00:00,2024
2024-08-28,6,25931850,20495950,13910450,13.39,11.08,13.39,13.39,2024-08-28 02:30:00,2024
2024-08-28,7,26003600,20223700,13970700,13.39,11.08,13.39,13.39,2024-08-28 03:00:00,2024
2024-08-28,8,25975950,20278050,13969350,13.39,11.16,13.39,13.39,2024-08-28 03:30:00,2024
2024-08-28,9,26151850,20171400,14181900,13.23,11.14,13.39,13.39,2024-08-28 04:00:00,2024
2024-08-28,10,26132300,20163700,14128600,13.23,11.08,13.39,13.39,2024-08-28 04:30:00,2024
2024-08-28,11,26042350,20408100,14011100,13.39,11.11,13.39,13.39,2024-08-28 05:00:00,2024
2024-08-28,12,25704550,20535050,14063500,13.39,10.29,13.54,13.54,2024-08-28 05:30:00,2024
2024-08-28,13,25833600,21530650,14213500,13.42,10.2,13.83,13.93,2024-08-28 06:00:00,2024
2024-08-28,14,26387600,22115450,14549850,13.39,10.29,11.5,13.94,2024-08-28 06:30:00,2024
2024-08-28,15,26106200,22708450,15010650,13.39,11.08,11.08,13.39,2024-08-28 07:00:00,2024
2024-08-28,16,24552050,23279450,15598500,13.39,11.08,11.08,13.94,2024-08-28 07:30:00,2024
2024-08-28,17,23167150,22596450,16622200,13.68,13.68,13.68,13.68,2024-08-28 08:00:00,2024
2024-08-28,18,23451600,23761100,17491450,13.94,13.81,13.81,14.29,2024-08-28 08:30:00,2024
2024-08-28,19,23806800,25091150,17868200,14.29,13.86,13.86,16.65,2024-08-28 09:00:00,2024
2024-08-28,20,24327750,25796500,18280950,15.0,14.0,14.0,18.02,2024-08-28 09:30:00,2024
2024-08-28,21,24925900,26100150,18871950,14.34,13.86,13.86,16.76,2024-08-28 10:00:00,2024
2024-08-28,22,25093050,26402400,19280750,15.0,13.86,13.86,18.72,2024-08-28 10:30:00,2024
2024-08-28,23,25164200,26805350,19491900,15.93,13.86,13.86,19.37,2024-08-28 11:00:00,2024
2024-08-28,24,25104500,26868150,19597700,16.06,14.0,14.0,19.66,2024-08-28 11:30:00,2024
2024-08-28,25,24873250,25922800,19396650,14.09,12.1,13.85,15.04,2024-08-28 12:00:00,2024
2024-08-28,26,24606050,26070850,19250600,15.04,12.05,14.03,16.76,2024-08-28 12:30:00,2024
2024-08-28,27,24646550,26621400,19681750,18.69,18.69,18.69,19.0,2024-08-28 13:00:00,2024
2024-08-28,28,24108100,27256400,20117550,19.84,18.98,18.98,21.79,2024-08-28 13:30:00,2024
2024-08-28,29,23690900,27061150,19923400,20.19,20.0,20.0,21.57,2024-08-28 14:00:00,2024
2024-08-28,30,23192650,27049050,19667950,21.09,21.09,21.09,22.49,2024-08-28 14:30:00,2024
2024-08-28,31,22861050,25779150,19240100,21.09,20.32,20.32,22.49,2024-08-28 15:00:00,2024
2024-08-28,32,22307700,25859700,18660200,21.09,21.09,21.09,22.49,2024-08-28 15:30:00,2024
2024-08-28,33,21896050,25922650,18157050,21.09,21.09,21.09,22.49,2024-08-28 16:00:00,2024
2024-08-28,34,22463700,25571000,17505400,22.49,21.09,21.09,22.49,2024-08-28 16:30:00,2024
2024-08-28,35,22260500,24596400,17491850,21.09,21.09,21.09,22.49,2024-08-28 17:00:00,2024
2024-08-28,36,21822900,23980850,17084950,21.09,21.09,21.09,22.49,2024-08-28 17:30:00,2024
2024-08-28,37,21348100,23986000,16389700,21.79,21.09,21.09,22.49,2024-08-28 18:00:00,2024
2024-08-28,38,21462150,23768700,16687200,21.09,21.09,21.09,22.0,2024-08-28 18:30:00,2024
2024-08-28,39,21873650,22921600,16305200,21.0,21.0,21.0,21.0,2024-08-28 19:00:00,2024
2024-08-28,40,21994500,21931350,15870200,19.0,19.0,19.0,19.0,2024-08-28 19:30:00,2024
2024-08-28,41,22055900,20858400,14871800,18.06,18.06,18.06,18.06,2024-08-28 20:00:00,2024
2024-08-28,42,22680250,20382100,14661000,16.33,16.33,16.33,16.33,2024-08-28 20:30:00,2024
2024-08-28,43,22807850,19551300,14038250,15.0,15.0,15.0,15.0,2024-08-28 21:00:00,2024
2024-08-28,44,23798700,19184700,13779250,14.32,14.36,14.36,14.36,2024-08-28 21:30:00,2024
2024-08-28,45,24516150,19030150,13744200,13.86,13.86,13.86,13.86,2024-08-28 22:00:00,2024
2024-08-28,46,24857400,18517650,13665500,13.58,13.68,13.68,12.7,2024-08-28 22:30:00,2024
2024-08-28,47,24593700,18327700,13802600,13.33,13.5,13.5,12.09,2024-08-28 23:00:00,2024
2024-08-28,48,24205900,17679450,13823700,11.6,11.08,13.39,10.28,2024-08-28 23:30:00,2024
2024-08-29,1,23342850,19550200,13773700,13.17,11.08,13.28,13.28,2024-08-29 00:00:00,2024
2024-08-29,2,24905850,19693500,13446250,13.17,10.29,13.28,13.28,2024-08-29 00:30:00,2024
2024-08-29,3,25722250,19674450,13394500,13.04,9.91,13.19,13.19,2024-08-29 01:00:00,2024
2024-08-29,4,25970550,19465200,13302550,12.96,10.2,13.03,13.03,2024-08-29 01:30:00,2024
2024-08-29,5,26153450,19313550,13266100,12.83,10.02,12.85,12.85,2024-08-29 02:00:00,2024
2024-08-29,6,26249100,19218200,13333650,12.83,11.08,12.83,12.83,2024-08-29 02:30:00,2024
2024-08-29,7,26349400,19144650,13325500,12.83,11.08,12.83,12.83,2024-08-29 03:00:00,2024
2024-08-29,8,26276750,19105200,13352850,12.83,11.08,12.83,12.83,2024-08-29 03:30:00,2024
2024-08-29,9,26105750,19226800,13321350,12.83,11.08,12.83,12.83,2024-08-29 04:00:00,2024
2024-08-29,10,25828850,19392000,13300550,12.83,11.08,12.92,12.92,2024-08-29 04:30:00,2024
2024-08-29,11,25905700,19460850,13246550,12.83,11.08,12.84,12.84,2024-08-29 05:00:00,2024
2024-08-29,12,25730250,19515500,13427900,12.83,10.05,12.92,12.92,2024-08-29 05:30:00,2024
2024-08-29,13,26039650,20193500,13629750,12.83,11.08,12.92,12.92,2024-08-29 06:00:00,2024
2024-08-29,14,26083650,20935150,13850300,12.84,11.08,12.08,12.92,2024-08-29 06:30:00,2024
2024-08-29,15,25398250,21731350,14125350,13.23,11.08,13.0,13.23,2024-08-29 07:00:00,2024
2024-08-29,16,23396100,22136500,14660050,13.83,10.66,13.83,13.87,2024-08-29 07:30:00,2024
2024-08-29,17,21223850,21912050,14979850,13.83,11.13,13.81,13.81,2024-08-29 08:00:00,2024
2024-08-29,18,20508600,23232450,15250300,16.0,11.15,14.33,18.95,2024-08-29 08:30:00,2024
2024-08-29,19,20655250,24607800,15772650,18.9,15.3,15.3,28.0,2024-08-29 09:00:00,2024
2024-08-29,20,20881950,24918100,16242450,19.0,15.0,15.0,30.0,2024-08-29 09:30:00,2024
2024-08-29,21,21505100,25537500,16676450,19.0,11.17,14.46,19.91,2024-08-29 10:00:00,2024
2024-08-29,22,21746700,25751000,16921700,19.0,11.42,13.98,19.95,2024-08-29 10:30:00,2024
2024-08-29,23,21616950,25866700,16942900,19.11,11.39,14.08,20.01,2024-08-29 11:00:00,2024
2024-08-29,24,21508950,25881750,16979300,19.0,11.31,14.16,20.68,2024-08-29 11:30:00,2024
2024-08-29,25,21993800,24694600,16953300,18.0,11.32,13.86,19.73,2024-08-29 12:00:00,2024
2024-08-29,26,21765700,24524750,16931250,18.62,11.4,13.86,19.73,2024-08-29 12:30:00,2024
2024-08-29,27,21538450,25775100,17174250,19.73,17.62,17.62,21.75,2024-08-29 13:00:00,2024
2024-08-29,28,21189450,25954050,17521500,20.72,19.11,19.11,20.01,2024-08-29 13:30:00,2024
2024-08-29,29,20820100,25480850,17277050,20.19,19.73,19.73,19.73,2024-08-29 14:00:00,2024
2024-08-29,30,20482550,25414150,17004250,21.04,20.19,20.19,20.19,2024-08-29 14:30:00,2024
2024-08-29,31,20076000,24646150,16548750,21.04,21.04,21.04,21.04,2024-08-29 15:00:00,2024
2024-08-29,32,20120850,24285600,16599000,21.04,21.04,21.04,21.04,2024-08-29 15:30:00,2024
2024-08-29,33,19901250,24066850,16381900,21.04,21.04,21.04,21.04,2024-08-29 16:00:00,2024
2024-08-29,34,20786100,23407900,15987500,21.04,21.04,21.04,21.04,2024-08-29 16:30:00,2024
2024-08-29,35,21375600,22641250,15935500,20.44,20.0,20.0,20.0,2024-08-29 17:00:00,2024
2024-08-29,36,21883250,22019600,15862250,19.73,19.73,19.73,19.73,2024-08-29 17:30:00,2024
2024-08-29,37,21859800,21925600,15670950,19.73,19.73,19.73,19.73,2024-08-29 18:00:00,2024
2024-08-29,38,21486600,21650050,15701750,19.57,19.11,19.11,19.41,2024-08-29 18:30:00,2024
2024-08-29,39,20517750,20850750,15073300,18.95,18.84,18.84,18.95,2024-08-29 19:00:00,2024
2024-08-29,40,21067800,20417600,14647850,18.78,18.78,18.78,18.78,2024-08-29 19:30:00,2024
2024-08-29,41,21429450,19787950,13748200,17.95,17.0,17.0,17.0,2024-08-29 20:00:00,2024
2024-08-29,42,22241450,19381100,13471950,16.33,16.0,16.0,16.0,2024-08-29 20:30:00,2024
2024-08-29,43,22645300,18835600,13152250,14.34,14.0,14.0,14.0,2024-08-29 21:00:00,2024
2024-08-29,44,23623300,18705700,13007950,13.98,14.0,14.0,14.0,2024-08-29 21:30:00,2024
2024-08-29,45,24267800,18699150,13235400,13.79,13.81,13.81,13.81,2024-08-29 22:00:00,2024
2024-08-29,46,24891500,18317050,13508300,13.28,11.49,13.39,13.16,2024-08-29 22:30:00,2024
2024-08-29,47,24796200,17933850,13397800,12.97,11.08,13.01,13.0,2024-08-29 23:00:00,2024
2024-08-29,48,24067700,17164150,13223850,12.5,11.08,13.0,11.79,2024-08-29 23:30:00,2024
2024-08-30,1,22974850,18532700,12897200,13.0,11.08,13.09,13.09,2024-08-30 00:00:00,2024
2024-08-30,2,24467000,19618650,13094400,13.09,11.08,13.09,13.09,2024-08-30 00:30:00,2024
2024-08-30,3,24940050,19865700,13104900,12.81,10.27,13.0,13.0,2024-08-30 01:00:00,2024
2024-08-30,4,25164850,19940000,13219250,12.86,10.2,13.0,13.0,2024-08-30 01:30:00,2024
2024-08-30,5,25340950,19915300,13256850,12.74,10.2,12.86,12.86,2024-08-30 02:00:00,2024
2024-08-30,6,25329600,19745350,13259400,12.69,10.22,12.74,12.74,2024-08-30 02:30:00,2024
2024-08-30,7,25267100,19655000,13335350,12.61,11.08,12.67,12.67,2024-08-30 03:00:00,2024
2024-08-30,8,25174700,19576900,13378450,12.57,11.08,12.61,12.61,2024-08-30 03:30:00,2024
2024-08-30,9,25012550,19621250,13404750,12.61,11.08,12.61,12.61,2024-08-30 04:00:00,2024
2024-08-30,10,24711000,19661900,13368950,12.67,11.08,12.67,12.67,2024-08-30 04:30:00,2024
2024-08-30,11,24287750,19711700,13369200,12.81,11.08,12.86,12.86,2024-08-30 05:00:00,2024
2024-08-30,12,24348850,19928650,13411000,12.86,10.29,12.95,12.95,2024-08-30 05:30:00,2024
2024-08-30,13,24353200,20827650,13755800,13.09,11.08,12.83,12.83,2024-08-30 06:00:00,2024
2024-08-30,14,24429700,21489200,13961700,13.09,10.26,13.09,13.09,2024-08-30 06:30:00,2024
2024-08-30,15,24699950,22994700,14471900,13.83,11.08,13.59,13.59,2024-08-30 07:00:00,2024
2024-08-30,16,22830050,22809150,14712350,14.05,11.08,13.79,13.79,2024-08-30 07:30:00,2024
2024-08-30,17,21175600,22860650,15380200,16.22,11.51,13.68,18.27,2024-08-30 08:00:00,2024
2024-08-30,18,20213000,23827200,15917550,18.74,12.01,13.97,27.99,2024-08-30 08:30:00,2024
2024-08-30,19,19802300,25265800,16289800,19.21,15.2,15.2,42.44,2024-08-30 09:00:00,2024
2024-08-30,20,20205900,26172950,16679050,23.13,15.51,15.51,42.44,2024-08-30 09:30:00,2024
2024-08-30,21,20775000,27022150,17247000,25.0,12.31,15.07,42.44,2024-08-30 10:00:00,2024
2024-08-30,22,20739850,27555650,17503800,29.64,11.68,15.36,42.44,2024-08-30 10:30:00,2024
2024-08-30,23,20987050,27915200,17791100,27.99,11.65,14.84,42.44,2024-08-30 11:00:00,2024
2024-08-30,24,21262700,27999350,17898650,26.55,11.2,14.1,42.44,2024-08-30 11:30:00,2024
2024-08-30,25,21360750,26885950,17968750,18.79,10.29,13.75,42.44,2024-08-30 12:00:00,2024
2024-08-30,26,21378000,26662150,18040850,18.77,10.29,13.65,42.44,2024-08-30 12:30:00,2024
2024-08-30,27,21451000,27757950,18469100,21.03,10.82,15.25,42.44,2024-08-30 13:00:00,2024
2024-08-30,28,21215800,28445550,18661950,27.99,11.09,18.77,42.44,2024-08-30 13:30:00,2024
2024-08-30,29,21198050,28555350,18994650,27.0,10.27,18.91,45.0,2024-08-30 14:00:00,2024
2024-08-30,30,20516850,28082800,18777350,29.85,11.09,19.15,42.44,2024-08-30 14:30:00,2024
2024-08-30,31,20588900,27299000,18606600,24.0,11.15,19.15,42.44,2024-08-30 15:00:00,2024
2024-08-30,32,20098350,27141800,18471450,27.99,19.15,19.15,42.44,2024-08-30 15:30:00,2024
2024-08-30,33,19946350,26998450,18038450,40.0,20.72,20.72,42.44,2024-08-30 16:00:00,2024
2024-08-30,34,19627500,26398000,17521750,40.01,21.0,21.0,45.0,2024-08-30 16:30:00,2024
2024-08-30,35,19370150,25513350,17238200,28.0,20.0,20.0,42.44,2024-08-30 17:00:00,2024
2024-08-30,36,19615800,24853150,16960300,25.0,19.15,19.15,42.44,2024-08-30 17:30:00,2024
2024-08-30,37,19533850,24498750,16862600,21.64,19.15,19.15,33.78,2024-08-30 18:00:00,2024
2024-08-30,38,19669400,24049500,16680800,21.03,19.11,19.11,28.0,2024-08-30 18:30:00,2024
2024-08-30,39,20230300,23161700,15990500,20.0,18.78,18.78,20.68,2024-08-30 19:00:00,2024
2024-08-30,40,20308150,22508450,15412350,19.11,18.81,18.81,19.07,2024-08-30 19:30:00,2024
2024-08-30,41,20743000,21663700,14705900,18.79,17.95,17.95,17.95,2024-08-30 20:00:00,2024
2024-08-30,42,21673200,21124450,14519450,16.65,16.07,16.07,16.07,2024-08-30 20:30:00,2024
2024-08-30,43,21640650,20916050,14043550,15.93,15.0,15.0,15.0,2024-08-30 21:00:00,2024
2024-08-30,44,22191200,20393300,13780150,14.9,13.93,13.93,13.93,2024-08-30 21:30:00,2024
2024-08-30,45,22479550,20089850,13665600,15.0,14.25,14.25,14.25,2024-08-30 22:00:00,2024
2024-08-30,46,22802300,19660950,13724250,13.86,13.75,13.75,13.75,2024-08-30 22:30:00,2024
2024-08-30,47,22785050,19359950,13704500,13.84,13.69,13.69,13.69,2024-08-30 23:00:00,2024
2024-08-30,48,22198800,17906650,13567150,13.5,11.08,13.54,11.02,2024-08-30 23:30:00,2024
2024-08-31,1,23044950,17337950,12722450,12.94,10.26,13.0,12.94,2024-08-31 00:00:00,2024
2024-08-31,2,24389200,18015150,12380250,13.03,9.22,14.0,12.94,2024-08-31 00:30:00,2024
2024-08-31,3,25479100,18302100,12343750,13.03,9.22,14.05,12.94,2024-08-31 01:00:00,2024
2024-08-31,4,25750000,17919700,12256100,12.94,10.11,13.03,12.94,2024-08-31 01:30:00,2024
2024-08-31,5,25810350,17911900,12243100,12.94,11.05,13.03,12.51,2024-08-31 02:00:00,2024
2024-08-31,6,25878900,17819400,12246100,12.78,11.05,13.03,12.31,2024-08-31 02:30:00,2024
2024-08-31,7,25910200,17852150,12263150,12.94,11.19,13.03,12.64,2024-08-31 03:00:00,2024
2024-08-31,8,25946750,17582750,12221850,12.78,11.28,13.03,12.78,2024-08-31 03:30:00,2024
2024-08-31,9,25901450,17709950,12226400,12.82,11.3,13.03,12.78,2024-08-31 04:00:00,2024
2024-08-31,10,25948550,17625400,12306900,12.78,11.25,13.03,12.78,2024-08-31 04:30:00,2024
2024-08-31,11,26057050,17980750,12385000,12.94,11.31,13.03,12.94,2024-08-31 05:00:00,2024
2024-08-31,12,26292100,17829400,12575100,12.7,10.19,13.0,12.94,2024-08-31 05:30:00,2024
2024-08-31,13,26817050,17859450,12553250,12.35,9.21,13.03,11.91,2024-08-31 06:00:00,2024
2024-08-31,14,27153900,18288800,12879150,12.35,11.86,13.03,11.51,2024-08-31 06:30:00,2024
2024-08-31,15,27368400,18682700,13070550,12.28,11.77,13.03,11.51,2024-08-31 07:00:00,2024
2024-08-31,16,27753500,19144400,13490400,11.91,11.77,13.03,11.28,2024-08-31 07:30:00,2024
2024-08-31,17,27479850,19615800,13854150,11.89,11.77,13.03,10.14,2024-08-31 08:00:00,2024
2024-08-31,18,26938750,20928450,14521900,12.31,11.8,13.03,11.28,2024-08-31 08:30:00,2024
2024-08-31,19,26490300,21604950,14907450,12.59,13.83,13.83,11.12,2024-08-31 09:00:00,2024
2024-08-31,20,26466350,22808950,15269900,12.78,13.7,13.7,10.78,2024-08-31 09:30:00,2024
2024-08-31,21,26873350,23358550,15487900,12.47,13.4,13.4,9.04,2024-08-31 10:00:00,2024
2024-08-31,22,27132500,23598450,15734450,12.34,13.03,13.03,9.04,2024-08-31 10:30:00,2024
2024-08-31,23,26833350,23818750,15944350,12.6,12.01,13.53,9.04,2024-08-31 11:00:00,2024
2024-08-31,24,27202900,23317200,16025250,12.47,10.26,13.46,9.04,2024-08-31 11:30:00,2024
2024-08-31,25,27188350,23004600,16087300,12.24,11.18,13.03,9.04,2024-08-31 12:00:00,2024
2024-08-31,26,26920150,22884000,16201400,12.16,11.49,13.03,9.04,2024-08-31 12:30:00,2024
2024-08-31,27,25926400,21982500,15760950,12.31,12.06,13.01,9.04,2024-08-31 13:00:00,2024
2024-08-31,28,25525000,21451250,15410250,12.31,12.01,12.71,11.0,2024-08-31 13:30:00,2024
2024-08-31,29,24980800,21059600,15157450,12.35,12.01,13.61,11.28,2024-08-31 14:00:00,2024
2024-08-31,30,24516850,20913350,15222400,12.47,11.99,14.32,11.28,2024-08-31 14:30:00,2024
2024-08-31,31,24427300,20461250,14876200,13.07,11.85,15.0,11.91,2024-08-31 15:00:00,2024
2024-08-31,32,23270400,20342800,14663400,14.71,11.8,15.49,12.94,2024-08-31 15:30:00,2024
2024-08-31,33,23919400,20288850,14705900,15.21,12.0,15.83,15.83,2024-08-31 16:00:00,2024
2024-08-31,34,23195700,20254600,14446950,16.58,14.0,16.9,16.9,2024-08-31 16:30:00,2024
2024-08-31,35,23050750,19631700,13964850,15.0,11.44,15.5,15.5,2024-08-31 17:00:00,2024
2024-08-31,36,22699200,19592050,13793050,16.13,11.47,16.26,16.26,2024-08-31 17:30:00,2024
2024-08-31,37,22602050,19684900,13981900,16.99,14.0,17.0,17.0,2024-08-31 18:00:00,2024
2024-08-31,38,22580550,19522050,13843350,17.0,12.02,17.0,17.0,2024-08-31 18:30:00,2024
2024-08-31,39,22662050,19342500,13784000,16.26,12.27,16.48,16.48,2024-08-31 19:00:00,2024
2024-08-31,40,22472900,19042050,13710300,15.04,12.16,15.1,15.1,2024-08-31 19:30:00,2024
2024-08-31,41,22790700,18967950,13702950,15.04,11.73,15.18,15.18,2024-08-31 20:00:00,2024
2024-08-31,42,22843000,18666500,13523900,15.0,11.61,15.04,15.04,2024-08-31 20:30:00,2024
2024-08-31,43,23420750,18556800,13419200,14.41,10.11,15.04,15.04,2024-08-31 21:00:00,2024
2024-08-31,44,23895050,18311350,13243450,14.24,10.0,14.51,14.51,2024-08-31 21:30:00,2024
2024-08-31,45,24176250,17976800,12975450,12.79,10.0,13.27,13.27,2024-08-31 22:00:00,2024
2024-08-31,46,24187750,17577050,12872200,12.55,9.15,12.66,12.66,2024-08-31 22:30:00,2024
2024-08-31,47,23656350,17376000,13083850,12.48,9.11,12.5,12.5,2024-08-31 23:00:00,2024
2024-08-31,48,22663950,16382700,12769450,11.19,9.1,12.07,11.19,2024-08-31 23:30:00,2024
2024-09-01,1,22981850,16364150,12501100,12.51,9.12,17.15,10.46,2024-09-01 00:00:00,2024
2024-09-01,2,24660850,16718350,12328250,12.08,9.1,16.99,10.46,2024-09-01 00:30:00,2024
2024-09-01,3,25744300,16481900,12286950,11.6,9.1,13.96,9.9,2024-09-01 01:00:00,2024
2024-09-01,4,26321150,16107550,12365550,11.0,9.1,12.66,9.72,2024-09-01 01:30:00,2024
2024-09-01,5,26424550,16102000,12295600,11.0,9.1,14.6,9.0,2024-09-01 02:00:00,2024
2024-09-01,6,26207300,16089150,12272250,10.95,9.11,13.67,9.5,2024-09-01 02:30:00,2024
2024-09-01,7,25924450,16055950,12219650,11.06,9.12,13.58,9.5,2024-09-01 03:00:00,2024
2024-09-01,8,25820750,15883850,12156300,11.0,9.12,12.51,9.77,2024-09-01 03:30:00,2024
2024-09-01,9,25874050,16046750,12145250,11.1,9.12,12.66,9.79,2024-09-01 04:00:00,2024
2024-09-01,10,25940650,16004900,12223100,11.0,9.12,12.51,9.87,2024-09-01 04:30:00,2024
2024-09-01,11,26030350,16188500,12237050,11.05,9.12,12.65,10.08,2024-09-01 05:00:00,2024
2024-09-01,12,26469500,15971650,12286350,10.6,6.0,12.51,10.08,2024-09-01 05:30:00,2024
2024-09-01,13,27242750,16389850,12606300,10.6,3.0,12.57,9.84,2024-09-01 06:00:00,2024
2024-09-01,14,28514750,16832450,13079300,10.27,4.0,10.45,8.71,2024-09-01 06:30:00,2024
2024-09-01,15,29413850,18025650,13675200,10.04,0.01,8.88,8.05,2024-09-01 07:00:00,2024
2024-09-01,16,29848600,18464050,14144200,9.64,0.01,8.85,8.05,2024-09-01 07:30:00,2024
2024-09-01,17,30169800,19119900,14897750,9.31,0.01,12.62,0.02,2024-09-01 08:00:00,2024
2024-09-01,18,30283250,19531850,15447050,9.77,0.01,11.0,3.0,2024-09-01 08:30:00,2024
2024-09-01,19,30811550,19734200,15968600,9.06,0.01,9.54,0.01,2024-09-01 09:00:00,2024
2024-09-01,20,31208850,20216400,16430150,9.18,0.01,9.22,0.01,2024-09-01 09:30:00,2024
2024-09-01,21,31314050,20258300,16719750,8.49,0.01,9.37,0.01,2024-09-01 10:00:00,2024
2024-09-01,22,31463300,20502650,16954700,8.49,0.01,9.42,0.01,2024-09-01 10:30:00,2024
2024-09-01,23,31431300,20846000,17258650,8.82,0.01,9.49,0.01,2024-09-01 11:00:00,2024
2024-09-01,24,31383150,20951350,17224600,8.72,0.01,9.62,0.01,2024-09-01 11:30:00,2024
2024-09-01,25,30718850,21678700,17428500,9.62,0.02,9.67,0.01,2024-09-01 12:00:00,2024
2024-09-01,26,30186150,21803350,17381750,10.0,3.0,9.72,0.01,2024-09-01 12:30:00,2024
2024-09-01,27,29972300,21717250,17253400,10.27,0.01,10.76,0.01,2024-09-01 13:00:00,2024
2024-09-01,28,29343650,21674850,16907000,10.5,0.01,14.31,3.0,2024-09-01 13:30:00,2024
2024-09-01,29,29057450,21444450,16565750,10.75,0.01,15.0,4.0,2024-09-01 14:00:00,2024
2024-09-01,30,29462050,21715350,16949350,11.17,4.0,13.63,5.01,2024-09-01 14:30:00,2024
2024-09-01,31,28591450,21370900,16838100,12.03,8.0,14.31,4.0,2024-09-01 15:00:00,2024
2024-09-01,32,27110850,21266600,16524100,13.0,9.12,16.0,5.01,2024-09-01 15:30:00,2024
2024-09-01,33,26294350,20829300,16125800,13.01,9.12,14.15,10.46,2024-09-01 16:00:00,2024
2024-09-01,34,24869350,20903150,15749450,15.24,11.44,16.88,14.04,2024-09-01 16:30:00,2024
2024-09-01,35,24161850,20931400,15388550,17.07,11.05,17.21,17.21,2024-09-01 17:00:00,2024
2024-09-01,36,23400750,21300400,15470900,18.34,18.34,18.34,18.34,2024-09-01 17:30:00,2024
2024-09-01,37,22726800,21407500,15376550,19.0,19.0,19.0,19.0,2024-09-01 18:00:00,2024
2024-09-01,38,22575650,21351750,15374950,19.0,19.0,19.0,19.0,2024-09-01 18:30:00,2024
